Hydro - Operating Characteristics,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,11.0,6.0,2011.0,86887.246124417,555001.6122999999,34100.34304576667,4181.9150906666655,1066.0826000000004,38458.62306666666,2746.5019157280767,14823.068890324708,718.3388687888261,47.47328043080317,24.1835965069186,870.2631507231247,4695.235169970665,28058.911439217063,2902.6796133553676,928.8139796137361,58.49099843693249,2098.911767770056
,12.0,6.0,2011.0,96005.16232738753,555001.6122999999,34100.34304576667,4181.9150906666655,1066.0826000000004,38458.62306666666,2677.545519555731,14823.068890324708,718.3388687888261,47.47328043080317,24.1835965069186,870.2631507231247,5369.910818884181,28058.911439217063,2902.6796133553676,928.8139796137361,58.49099843693249,2098.911767770056
,13.0,7.0,2009.0,66400.72104482258,347792.47451612895,22834.652824554832,2355.801811870968,934.7352580645162,24160.62183870968,1287.9527521999998,6199.999451813271,448.6971444320288,47.47328043080317,19.800987066876885,409.434493261166,4618.56476,22261.797460654547,2474.235619636092,928.8139796137361,54.6431278752094,1638.9773798781005
,14.0,8.0,2011.0,69969.48441101983,407537.50370967743,34742.30307192903,2915.7714861935483,838.4765161290321,30125.744548387098,2053.803572360425,7971.475598923377,738.3751199105136,47.47328043080317,17.102120064491373,560.7938400221365,4572.994285846962,24228.138474070598,2923.1018745566557,928.8139796137361,51.462679064536005,1857.2958767790306
,15.0,9.0,2011.0,72878.22800828778,310925.91846666683,24861.867141900002,2927.206516,695.2866666666666,25689.16273333333,1838.3148343218452,5309.343615562287,488.89008297215844,47.47328043080317,13.75266272518181,443.805313453275,5182.631515643379,20871.9330215502,2566.3003485239856,928.8139796137361,45.98240666323389,1699.6726345135967
,16.0,9.0,2008.0,33726.48154,250879.24843333344,19563.6470018,1091.2753186666666,617.1213000000001,11141.737000000001,539.2300000000001,4124.228332783955,391.82511039577645,45.46980494444444,12.209882308869515,210.1955497144604,2880.5080000000003,18210.283978774383,2310.3173836163623,928.8139796137361,42.49227744436068,905.9828257600482
,17.0,11.0,2011.0,41370.88500388592,323483.95063333336,24001.07413263333,1861.566718666667,426.1782,14222.333866666664,1094.6827892359838,5597.355182236757,471.9339506218714,47.47328043080317,9.130162950959914,242.42001947918715,3229.9117513083247,21363.060227747133,2529.378634113385,928.8139796137361,31.65806044985455,1114.6803638274391
,18.0,1.0,2009.0,34830.34517419354,402238.1943870968,21761.598467858064,1064.2169130322582,276.51025806451605,4705.819774193548,723.7500000000003,7795.742983919896,429.20966766799074,44.34237137634409,8.191366106917046,196.07582392473117,2792.178,24065.790703436494,2423.262664392633,928.8139796137361,26.301896968889505,905.9828257600482
,19.0,4.0,2011.0,85084.01284261701,500559.1252333333,28719.87039026667,3479.127237333333,986.6264666666666,30764.541366666665,2520.042841934806,11789.032678080743,572.8973707448399,47.47328043080317,21.42852335236831,580.0074278668783,4687.399215860171,26778.274953391952,2717.978666487035,928.8139796137361,56.22427384270646,1878.056264501621
,20.0,5.0,2011.0,97293.74472788794,515746.35551612906,29394.083550800002,3506.57844748387,1060.5751935483872,33198.878709677425,3498.753510335481,12566.763351638783,589.8034717912512,47.47328043080317,23.98169793029946,659.4578175644937,5125.429050636774,27149.0173384548,2743.5958649739223,928.8139796137361,58.339421831824566,1953.4028703767508
,21.0,5.0,2008.0,58710.80838709677,483282.2844193548,26638.27213032258,2761.5802774193553,1127.545677419355,21224.04319354839,1553.34,10962.647154035645,525.1095310859478,47.47328043080317,26.55548750501005,350.69386051631966,3847.1879999999996,26342.59309152157,2637.3494683397857,928.8139796137361,60.13138665418391,1510.7607146543544
,22.0,6.0,2008.0,56274.66377000001,605764.4647999997,24693.406377566665,2388.870942666667,988.6540666666666,19648.4515,1518.81,14944.620279631687,484.5837422453564,47.47328043080317,21.49476473264842,322.7323434819418,3444.408,28102.225020213256,2557.1656779765476,928.8139796137361,56.28435459186586,1434.4417281689682
,23.0,8.0,2009.0,60970.36606080324,248912.61561290314,21238.062510590324,2022.6369390967743,762.7812580645162,21500.350129032253,1035.0813641999998,4090.2504109544784,419.83058134356304,47.47328043080317,15.240795343551817,355.84134096994643,4500.4906126999995,18112.667769109892,2396.9596650119706,928.8139796137361,48.693743005501574,1523.5582616188574
,24.0,10.0,2008.0,22137.253583870974,246441.63367741936,17859.44545580323,903.7537785806451,383.0281612903226,7170.081741935484,528.8900000000001,4047.955285273838,365.2844333531442,37.656407440860214,8.549720804695363,210.1955497144604,1896.1779999999999,17988.91843284592,2214.415270407217,928.8139796137361,28.53402662554954,905.9828257600482
,25.0,11.0,2009.0,31445.158454099997,287339.9275000001,15966.098466800002,1974.946252,325.47286666666673,5718.012900000001,529.8582468,4807.86240445059,337.05397348414675,47.47328043080317,8.191366106917046,210.1955497144604,2511.5216181999995,19893.41085599722,2092.6228299497307,928.8139796137361,26.301896968889505,905.9828257600482
,26.0,12.0,2011.0,39921.92746474679,345468.6049032259,22918.57705344193,1577.5265576774195,369.2834838709677,9664.75706451613,731.8781139201209,6139.686801486979,451.2935475969728,47.47328043080317,8.37269542514916,210.1955497144604,3122.5591799945596,22178.63981921485,2480.683604936828,928.8139796137361,27.464561115465074,905.9828257600482
,27.0,1.0,2009.0,24969.49517419355,402238.1943870968,21761.598467858064,1064.2169130322582,276.51025806451605,4705.819774193548,425.81,7795.742983919896,429.20966766799074,44.34237137634409,8.191366106917046,196.07582392473117,2689.478,24065.790703436494,2423.262664392633,928.8139796137361,26.301896968889505,905.9828257600482
,28.0,1.0,2009.0,29563.245174193544,402238.1943870968,21761.598467858064,1064.2169130322582,276.51025806451605,4705.819774193548,369.7299999999999,7795.742983919896,429.20966766799074,44.34237137634409,8.191366106917046,196.07582392473117,2802.108,24065.790703436494,2423.262664392633,928.8139796137361,26.301896968889505,905.9828257600482
,29.0,3.0,2011.0,79428.18386598863,494599.9639677419,26692.006576267744,3282.6274565161293,808.5220322580645,27549.940580645165,2650.903275580052,11497.184266804208,526.5897591492151,47.47328043080317,16.3398087386376,489.56433111255893,4488.365981453629,26629.72127367446,2640.053070388462,928.8139796137361,50.398050279132505,1768.8629846416354
,30.0,4.0,2008.0,44927.514579999995,321197.95410000003,25640.060891933335,3037.073304,979.2876666666667,17823.49956666667,855.59,5543.788101713371,503.18883339399963,47.47328043080317,21.190467888394064,293.12019392640883,2877.7980000000002,21275.093688644207,2595.531722404727,928.8139796137361,56.00577747948254,1337.9936372203763
,31.0,4.0,2011.0,86126.19473931266,500559.1252333333,28719.87039026667,3479.127237333333,986.6264666666666,30764.541366666665,2779.4129229921505,11789.032678080743,572.8973707448399,47.47328043080317,21.42852335236831,580.0074278668783,4835.4987485485035,26778.274953391952,2717.978666487035,928.8139796137361,56.22427384270646,1878.056264501621
,32.0,4.0,2011.0,93793.67583643085,500559.1252333333,28719.87039026667,3479.127237333333,986.6264666666666,30764.541366666665,3092.8510874119024,11789.032678080743,572.8973707448399,47.47328043080317,21.42852335236831,580.0074278668783,5155.205676256651,26778.274953391952,2717.978666487035,928.8139796137361,56.22427384270646,1878.056264501621
,33.0,4.0,2008.0,50600.724579999995,321197.95410000003,25640.060891933335,3037.073304,979.2876666666667,17823.49956666667,1196.41,5543.788101713371,503.18883339399963,47.47328043080317,21.190467888394064,293.12019392640883,3180.688,21275.093688644207,2595.531722404727,928.8139796137361,56.00577747948254,1337.9936372203763
,34.0,4.0,2011.0,99644.78277073656,500559.1252333333,28719.87039026667,3479.127237333333,986.6264666666666,30764.541366666665,3084.2315378903595,11789.032678080743,572.8973707448399,47.47328043080317,21.42852335236831,580.0074278668783,5126.212646047824,26778.274953391952,2717.978666487035,928.8139796137361,56.22427384270646,1878.056264501621
,35.0,6.0,2011.0,93747.6239481543,555001.6122999999,34100.34304576667,4181.9150906666655,1066.0826000000004,38458.62306666666,2655.6048480463487,14823.068890324708,718.3388687888261,47.47328043080317,24.1835965069186,870.2631507231247,5365.209246417885,28058.911439217063,2902.6796133553676,928.8139796137361,58.49099843693249,2098.911767770056
,36.0,8.0,2008.0,51552.85697741935,294131.68941935495,24665.30383828064,2754.3413060645166,1192.8392258064516,19430.198258064516,1109.17,4947.203466887544,484.51033015289914,47.47328043080317,29.33053621113883,319.0390563923508,3988.5080000000003,20183.184767251667,2557.0085677742327,928.8139796137361,61.77881522390037,1423.3899931136195
,37.0,10.0,2011.0,47100.54164036165,293000.6937096773,21921.584464451615,1910.9237329032255,473.3615161290322,19785.17651612904,1214.572887126539,4923.722604977715,433.03855844222744,47.47328043080317,9.810057073759749,325.0677576627704,3578.6117092252985,20135.39762512856,2433.6552262648966,928.8139796137361,34.73096146739678,1441.3027339272908
