Regional Settings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Simultaneous Flow Limits,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NW_to_CA,Maximum (MW),,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112
,,CAISO_Simultaneous_Import,Minimum (MW),,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0
,,CAISO_Simultaneous_Import,Maximum (MW),,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NW_to_CA,Minimum (MW),,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578
,,NW_to_CA,Maximum (MW),,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112,9269.233394411112
,,CAISO_Simultaneous_Import,Minimum (MW),,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-3000.0,-3000.0,-3000.0,-3000.0,-4000.0,-4000.0,-4000.0,-4000.0,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0,-5000.0
,,CAISO_Simultaneous_Import,Maximum (MW),,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04,10068.04
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NW_to_CA,Minimum (MW),,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578,-3591.9623523235578
